"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.448392334,0.7418167680000001,0.6104535680000001,0.56814947,0.45016262799999995,0.3898012860000001,0.411780656,0.289174372,0.22855832199999998
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1161.6328583223649,1042.2577536060203,975.0337378076983,749.623255251447,422.0286757137584,5.7944770286781235,-221.41300857838192,-276.83005694022603,-380.2854528530694
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.0813600043125,0.372268785,0.5717451760000001,0.6458972000000001,0.720861014,0.8222146,1.043617856,1.3531086920000002,1.4368772680000002
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0,0.2096943300109863,0.8277718920000001,2.054177406,3.0608525570000005,3.816314215
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",6.217550628000001,5.054862796,5.7020047210937514,5.100109518246094,3.4618852529062503,0.926592277453125,0.1344584132857666,0.1136771610601196,0.1656736143658599
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.0027396,0.020134799999999998,0.0197017824354858,0.0196450995529785,0.0206644420518188,0.01945514631958,0.0228239715601806,0.0242041425,0.029034950812499998
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0.01250932,0.055230912,0.126563296,0.1379051991875,0.17276965800000002,0.21661324399999998,0.24908125,0.255402694,0.322023862
"IMAGE 3.2","SSP2_SPA2_19I_D","European Union (28 member countries)","Secondary Energy|Electricity|Storage Losses","EJ/yr",0.0001524369560546,0.000431116328125,0.0006207478671875,0.000697820515625,0.00077307571875,0.0008716681640625,0.0010918952109375,0.00145416140625,0.001511489
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0,0.0353899231875,0.11101256879687499,0.207691598,0.441008479,0.6932570521250001
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Gas","EJ/yr",0.364111664,0.36642852200000003,0.6533112010000001,0.654745513875,0.817902628,0.6370766729999999,0.4312306781875,0.35014919040625,0.3843007933007812
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.19936800000000002,0.2967012,0.3779017250889893,0.4285694383149414,0.613606502,0.630956217,0.760921085,0.88060083,0.89976109
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Solar","EJ/yr",0,0.0006984,0.0166895010889892,0.0219529414399414,0.040604058,0.069117953,0.116306953,0.237546206,0.282134982
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Fossil","EJ/yr",0.5704700850000001,0.6551503280000001,1.014653934,0.9796794400947266,1.02445499178125,0.87499163940625,0.8073887769062501,0.96493318940625,1.2554118476054688
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Biomass","EJ/yr",0.0016688970000000001,0.003705101625,0.00583742,0.0041856870000000004,0.01276866,0.029804300000000002,0.091851432,0.05638049999999999,0.001946754
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",0.197463926,0.275940786,0.34870897,0.299482008,0.1203268,0.0343604333125,0.0303927883789062,0.01930107,0.005046748
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Oil","EJ/yr",0.008894495,0.01278102,0.012633763000000001,0.0254519182197265,0.05083564059375,0.092541964296875,0.1380737123398437,0.15447445,0.1728072541796875
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity","EJ/yr",0.77150688,0.955556608,1.39839296,1.4124349440000001,1.6508299519999998,1.573142016,1.7385599999999999,1.997997056,2.253415936
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Coal","EJ/yr",0.197463926,0.275940786,0.34870897,0.299482008,0.1557167231875,0.145373002109375,0.2380843863789062,0.460309549,0.698303800125
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0,0,0,0
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Hydro","EJ/yr",0.18646559999999998,0.24172559999999998,0.264678304,0.294671488,0.413195808,0.388416608,0.435616192,0.403099296,0.36769708799999995
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Wind","EJ/yr",0.0104976,0.0419472,0.07833136,0.094573998875,0.143617506,0.150854936,0.16254774,0.190112488,0.19643464
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.000576869875,0.1249656,0.2649216,0.275390208,0.34875331200000004,0.384270912
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",0.364111664,0.36642852200000003,0.6533112010000001,0.6541686440000001,0.692937028,0.37215507299999995,0.1558404701875,0.0013958784062500001,0.00002988130078125
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0,0.02024821640625,0.073250099,0.113046915,0.13588298,0.1677991931796875
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Nuclear","EJ/yr",0,0,0,0,0,0.037389272,0.078398304,0.09608200800000001,0.09629603199999999
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.0104976,0.0419472,0.07833136,0.093986512,0.128798896,0.127497696,0.1321934,0.14589639999999998,0.14704679999999998
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.008894495,0.01278102,0.012633763000000001,0.0254519182197265,0.030587424187500004,0.019291865296875002,0.0250267973398437,0.01859147,0.005008060999999999
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.0016688970000000001,0.003705101625,0.00583742,0.0041856870000000004,0.01276866,0.029804300000000002,0.091851432,0.05638049999999999,0.001946754
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",95.32016764951044,110.43218772620548,152.94557438691098,131.36651243966978,92.50772496905485,49.414896410725575,29.486279006002693,12.394147382934108,11.678461529755314
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Solar|PV","EJ/yr",0,0.0006984,0.016688398,0.021950754,0.03834464,0.06338527,0.10689463,0.221223736,0.263268832
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0.000576869875,0.18060373959375,0.44918426779687504,0.596128721,0.925644771,1.2453271573046876
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",0.5704700850000001,0.6551503280000001,1.014653934,0.9791025702197266,0.8438512521875,0.42580737160937504,0.21126005590625,0.039288418406250004,0.0100846903007812
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0,0,0.0000011030889892578123,0.00000218743994140625,0.002259418,0.005732683000000001,0.009412323,0.01632247,0.01886615
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0,0,0.000587486875,0.01481861,0.02335724,0.03035434,0.044216088,0.04938784
"IMAGE 3.2","SSP2_SPA2_19I_D","Turkey","Secondary Energy|Electricity|Storage Losses","EJ/yr",0.00007471409375000001,0.00011438299999999999,0.0005314993125,0.0006799023125,0.001194877,0.00182565,0.002638695,0.005094122,0.006015436
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0,0,0.024178756843750003,0.077138020625,0.44358047899999997,0.465115406
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.71210559,1.788447216,2.1161828212968747,2.121493301,1.8806253710000005,1.913702469,2.2916426621210944,3.4682569617031254,3.609919448703125
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.7168371738125003,3.5200077140000015,4.223589096590944,4.1981896776651615,4.142590222604127,5.160212269790527,5.306884646080872,5.1834095321875,5.5543077468750015
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0840995978125,0.392403534,0.5914366966143799,0.6653045395557862,0.686225835401001,0.7445162186030274,0.9485057579871216,1.1684206685937502,1.179021672875
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Fossil","EJ/yr",6.214494534,5.057209812,5.7075706172968745,5.374215426697998,4.459389529560547,2.6635116421328124,2.7199409136054693,4.5332052144061885,4.6836268672835075
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.448095846,0.7360643720000001,0.604073292,0.5645971300000001,0.47371688,0.4145520856650391,0.3383166489033203,0.4970473658925782,0.8527918737031249
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.1245547200000003,3.037386176,3.239185088,3.0038994366250003,2.392596488,0.563790165,0.0292028285507812,0.015354233705017001,0.0151913094163208
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.377834224,0.23137642,0.352202708,0.248822689072998,0.1861676705605469,0.1618402512890625,0.3219574023085938,0.6060135399980469,0.5934007031640626
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.774048768,12.482070912000001,13.661782272,13.331028607999999,12.414014208,12.58379776,11.329725567999999,12.245057024000001,13.474759168
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.1245547200000003,3.037386176,3.239185088,3.0038994366250003,2.392596488,0.58796892184375,0.1063408491757812,0.4589347127050171,0.4803067154163208
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0.00011710552099600002,0.00093222309375,0.1932640346875,0.5405557975937499
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",2.055769152,1.99371216,2.0662454080000003,2.026160032,2.057963088,2.390468032,2.333353056,2.2148486720000005,2.220433152
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5390064240000001,1.0906380320000002,1.5047726000000001,1.44213389440625,1.3240881370000002,1.7738817850000002,1.713759068,1.4897297980000002,1.7637272640000001
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0,0.595620012,1.99772934,3.4112686,3.5642858240000006
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.71210559,1.788447216,2.1161828212968747,2.121493301,1.8806253710000005,1.318082457,0.2939133221210938,0.056988361703125,0.045633624703125
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0,0,0.0863580356875,0.306292374,0.602894399,0.5803185620000001
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.394616288,3.1687850880000004,3.1265439680000005,3.1940311680000004,3.3383136639999997,4.3455214720000015,2.9645840000000003,2.031394368,2.384029376
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5264971039999999,1.03540712,1.3782158960000002,1.304700528,1.1737428159999999,1.576454768,1.4967544959999999,1.319081472,1.5680943680000001
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.377834224,0.23137642,0.352202708,0.248822689072998,0.1861676705605469,0.0754822156015625,0.0156650283085937,0.0031191409980468,0.0130821411640625
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.448095846,0.7360643720000001,0.604073292,0.5645971300000001,0.47371688,0.41443498014404295,0.3373844258095703,0.3037833312050781,0.312236076109375
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1157.4748830059398,1038.9927477589054,975.4915735018941,849.8776617922126,670.4752408577567,235.11414604536282,59.044464496675424,0.7065775960084402,-48.40902006693682
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.0813599978125,0.372268734,0.5717359439999999,0.64566553,0.66641857,0.7238917400000001,0.9316859279999999,1.1530872079999999,1.1578522880000002
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0,0,0.70615680453125,2.381159734625,4.457743478,4.609719792
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",6.214494534,5.057209812,5.7075706172968745,5.374215426697998,4.459389529560547,1.9573548376015624,0.3387811789804688,0.0754617364061889,0.0739070752835083
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.0027396,0.020134799999999998,0.0197007526143798,0.0196390095557861,0.0198072654010009,0.0206244786030273,0.0168198299871215,0.015333460593749999,0.021169384875
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0.01250932,0.055230912,0.126556704,0.13743336640625,0.150345321,0.19742701699999998,0.21700457199999998,0.17064832600000002,0.19563289600000003
"IMAGE 3.2","SSP2_SPA2_19I_LI","European Union (28 member countries)","Secondary Energy|Electricity|Storage Losses","EJ/yr",0.0001524378466796,0.0004311205429687,0.0006207522421875,0.0006969774765625,0.0007217725546875,0.0007868049765625,0.0009759847734375,0.0012291300937499999,0.001201983
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0,0,0.0053650040000000005,0.079162618,0.2287953,0.477667392
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Gas","EJ/yr",0.364111212,0.36642852200000003,0.654943095,0.666245419,0.8658499900000001,0.8588799490000001,0.399352890375,0.2443882188046875,0.2634984886992187
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.19936800000000002,0.296701200015625,0.37728296796704097,0.3923709752497559,0.5343169758749999,0.7009330800000001,0.8513476600000001,1.083348822,1.113243346
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Solar","EJ/yr",0,0.0006984000156249999,0.016687671967041,0.0210907801560058,0.042566044875,0.12140063599999999,0.170861428,0.31778777399999997,0.357945722
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Fossil","EJ/yr",0.570469994,0.655150212,1.016147194,1.0558619890268557,1.16408268459375,1.0312958486660158,0.6513862779843751,0.5961740419846497,0.8628008967929688
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Biomass","EJ/yr",0.0016688970000000001,0.003705101625,0.005804259,0.0022380029999999997,0.008550075,0.013741399999999999,0.057018047999999995,0.057179488,0.03040785
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",0.19746429899999998,0.27594071800000003,0.348586199,0.370024851296875,0.26981232,0.08463339159375001,0.023610465703125,0.0018871855827941,0.00030685768749999997
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Oil","EJ/yr",0.008894483,0.012780972,0.0126179,0.0195917187299804,0.028420374593750002,0.0824175040722656,0.14926030390625,0.1211033375971679,0.12132815840625
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity","EJ/yr",0.77150688,0.95555648,1.399234944,1.45047104,1.7069500160000002,1.784523008,1.7031690240000001,1.953534976,2.228307968
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Coal","EJ/yr",0.19746429899999998,0.27594071800000003,0.348586199,0.370024851296875,0.26981232,0.08999839559374999,0.102773083703125,0.2306824855827942,0.4779742496875
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0,0,0,0
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Hydro","EJ/yr",0.18646559999999998,0.24172559999999998,0.264072,0.264368704,0.355224384,0.41612959999999993,0.45537660799999996,0.4959112,0.473423104
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Wind","EJ/yr",0.0104976,0.0419472,0.07832273599999999,0.08976459109375,0.12064291699999999,0.139900344,0.18506758399999998,0.216702948,0.22560172
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0,0.006718783000000001,0.22956700800000002,0.24277609600000002,0.263494304
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",0.364111212,0.36642852200000003,0.654943095,0.666245419,0.8658499900000001,0.8521611659999999,0.169785882375,0.0016121228046875,0.0000041846992187500005
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0,0,0.0051214352597656,0.06402019,0.09967215300000001,0.11785960340625
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Nuclear","EJ/yr",0,0,0,0,0,0.03855278,0.143416608,0.21683289600000002,0.22185550399999998
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.0104976,0.0419472,0.07832273599999999,0.089603216,0.11581459999999999,0.115513104,0.140102592,0.15453740800000001,0.1602808
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.008894483,0.012780972,0.0126179,0.0195917187299804,0.028420374593750002,0.0772960688125,0.08524011390625,0.0214311845971679,0.003468555
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.0016688970000000001,0.003705101625,0.005804259,0.0022380029999999997,0.008550075,0.013741399999999999,0.057018047999999995,0.057179488,0.03040785
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",95.31987397245855,110.4320033243357,153.07995554209614,149.53019222983102,141.0693563649153,96.57292565587916,25.07426108772019,4.30550278824469,4.363593645790539
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Solar|PV","EJ/yr",0,0.0006984000156249999,0.016686569,0.021088621000000002,0.04171339,0.11246078,0.153368108,0.28886070399999997,0.325384992
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Fossil|w/ CCS","EJ/yr",0,0,0,0,0,0.0172052222597656,0.372749816,0.5712435490000001,0.8590212994062499
"IMAGE 3.2","SSP2_SPA2_19I_LI","Turkey","Secondary Energy|Electricity|Fossil|w/o CCS","EJ/yr",0.570469994,0.655150212,1.016147194,1.0558619890268557,1.16408268459375,1.01409062640625,0.27863646198437503,0.0249304929846496,0.0037795973867187
