"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"WITCH 5.0","EN_INDCi2030_2000f_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,623.187078747556,598.11744796117,592.526991397091,583.79621720422,539.0120216882799,516.588625083395,478.8042402698459,434.18414091945704,411.95864325218804,375.114236150505,360.8647520616281,355.80793050533697,358.341229303054,330.530208124987
"WITCH 5.0","EN_INDCi2030_2000f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,15.5163889537923,14.8361943252548,21.276253231174604,22.290948892817003,24.006628184531003,24.99651954379111,26.2023034636714,27.3023949823781,28.6033055024516,29.9397995393611,30.5689044621563,31.4505271982093,31.7265447106573,31.712762545534897,31.645299596767696,31.5588862900815
"WITCH 5.0","EN_INDCi2030_2000f_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_2000f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,13.3158063647946,13.010038639022698,9.354044940565519,9.96214555940383,10.895393796903901,11.463927059328698,12.3288534505306,13.3172147747348,14.6352879845734,16.044336635599898,16.6941560647182,17.7535727250898,18.1538962659002,18.2483064566479,18.292170367944,18.3234532449532
"WITCH 5.0","EN_INDCi2030_2000f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,2.2005825889976602,1.82615568623205,11.9222082906091,12.3288033334132,13.1112343876272,13.5325924844624,13.8734500131408,13.985180207643301,13.968017517878199,13.895462903761198,13.874748397438099,13.696954473119499,13.572648444756998,13.464456088887,13.3531292288237,13.2354330451283
"WITCH 5.0","EN_INDCi2030_2500","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,657.996738785092,648.095349765268,626.08497532415,617.7026593487079,610.426239885182,608.744013435208,595.858280099786,566.890904824696,528.440001706236,485.483814592818,478.5019770804429,422.68413027633596,404.68726183789,367.12464618500803
"WITCH 5.0","EN_INDCi2030_2500","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,9.93884899289951,9.21694158958763,21.8202423497897,23.0169651703771,23.9545020913688,24.8922034098978,25.4388427778402,26.0681273902855,26.8089566659246,27.82906195273251,28.936650273366,30.0965828674158,30.2057211210012,30.8293709707166,31.445936345701497,31.4046298612707
"WITCH 5.0","EN_INDCi2030_2500","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_2500","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,9.62227152273737,8.98222401705723,9.52773742562109,10.1820069227867,10.752448692539199,11.279157001285201,11.5966382590613,12.0139398041834,12.666750557028301,13.710079815654302,14.9780186115905,16.306438996349,16.433646656789502,17.192578790143198,18.005333360945603,18.114505776013697
"WITCH 5.0","EN_INDCi2030_2500","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,0.316577470162138,0.2347175725303939,12.292504924168599,12.834958247590402,13.202053398829598,13.613046408612599,13.842204518778901,14.054187586102099,14.142206108896302,14.1189821370782,13.958631661775598,13.790143871066801,13.7720744642117,13.636792180573401,13.4406029847559,13.290124085257098
"WITCH 5.0","EN_INDCi2030_2500_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,658.004295011679,646.712251468059,622.261686287908,614.858641344606,610.489656635018,609.094776408402,597.298473092662,569.3039856093969,530.99653708955,488.026698114599,479.639436378118,443.616120528871,419.553864629428,369.058873004642
"WITCH 5.0","EN_INDCi2030_2500_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,8.76066066372509,7.986121110445371,21.8594144025979,22.981844201283803,23.9076261651272,24.8535597624398,25.383386095424104,26.021863649742397,26.7427547703753,27.743839932618,28.8619409957889,30.0297432385508,30.1825031943571,30.2748996384867,31.0532875591284,31.407449114528998
"WITCH 5.0","EN_INDCi2030_2500_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_2500_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,8.56620174487449,7.8466749244045,9.54736507171095,10.167206818404301,10.738962190072698,11.266989839108401,11.566366711328302,11.980024131423399,12.6113013714483,13.6342960294081,14.903619341006902,16.2389697471578,16.4164291662171,16.5393827083942,17.536464900936803,18.1090920059359
"WITCH 5.0","EN_INDCi2030_2500_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,0.194458918850605,0.13944618604086903,12.3120493308869,12.8146373828795,13.1686639750545,13.586569923331401,13.8170193840957,14.0418395183189,14.1314533989271,14.1095439032099,13.9583216547821,13.790773491393,13.766074028139998,13.7355169300925,13.5168226581916,13.298357108592999
"WITCH 5.0","EN_INDCi2030_2500f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,657.996738785092,648.095349765268,626.08497532415,617.7026593487079,610.426239885182,608.744013435208,595.858280099786,566.890904824696,528.440001706236,485.483814592818,478.5019770804429,422.68413027633596,404.68726183789,367.12464618500803
"WITCH 5.0","EN_INDCi2030_2500f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,9.93884899289951,9.21694158958763,21.8202423497897,23.0169651703771,23.9545020913688,24.8922034098978,25.4388427778402,26.0681273902855,26.8089566659246,27.82906195273251,28.936650273366,30.0965828674158,30.2057211210012,30.8293709707166,31.445936345701497,31.4046298612707
"WITCH 5.0","EN_INDCi2030_2500f","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_2500f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,9.62227152273737,8.98222401705723,9.52773742562109,10.1820069227867,10.752448692539199,11.279157001285201,11.5966382590613,12.0139398041834,12.666750557028301,13.710079815654302,14.9780186115905,16.306438996349,16.433646656789502,17.192578790143198,18.005333360945603,18.114505776013697
"WITCH 5.0","EN_INDCi2030_2500f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,0.316577470162138,0.2347175725303939,12.292504924168599,12.834958247590402,13.202053398829598,13.613046408612599,13.842204518778901,14.054187586102099,14.142206108896302,14.1189821370782,13.958631661775598,13.790143871066801,13.7720744642117,13.636792180573401,13.4406029847559,13.290124085257098
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,658.004295011679,646.712251468059,622.261686287908,614.858641344606,610.489656635018,609.094776408402,597.298473092662,569.3039856093969,530.99653708955,488.026698114599,479.639436378118,443.616120528871,419.553864629428,369.058873004642
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,8.76066066372509,7.986121110445371,21.8594144025979,22.981844201283803,23.9076261651272,24.8535597624398,25.383386095424104,26.021863649742397,26.7427547703753,27.743839932618,28.8619409957889,30.0297432385508,30.1825031943571,30.2748996384867,31.0532875591284,31.407449114528998
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,8.56620174487449,7.8466749244045,9.54736507171095,10.167206818404301,10.738962190072698,11.266989839108401,11.566366711328302,11.980024131423399,12.6113013714483,13.6342960294081,14.903619341006902,16.2389697471578,16.4164291662171,16.5393827083942,17.536464900936803,18.1090920059359
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,0.194458918850605,0.13944618604086903,12.3120493308869,12.8146373828795,13.1686639750545,13.586569923331401,13.8170193840957,14.0418395183189,14.1314533989271,14.1095439032099,13.9583216547821,13.790773491393,13.766074028139998,13.7355169300925,13.5168226581916,13.298357108592999
"WITCH 5.0","EN_INDCi2030_500f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,356.775830471169,295.925409092724,263.186738563853,227.524488124957,198.067060572736,191.679689197962,186.56066586421397,180.59553857370202,177.54040836333098,174.114533824511,171.94466242795,169.247001026448,166.543635747178,159.60079855761998
"WITCH 5.0","EN_INDCi2030_500f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,5.96952717731515,5.1729154910906,17.9672039708293,18.7608642416875,21.830188679234,23.4311376394983,25.38036886203711,26.7018984378767,27.3888086840729,27.8447365665901,28.578397518789,29.2971175008982,29.4178658596198,29.2931858393458,29.1393162816672,28.879960913667396
"WITCH 5.0","EN_INDCi2030_500f","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_500f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,5.919404162203191,5.13992746285,8.46154215241122,9.17419064756351,11.0995311168766,12.352165575424399,13.967209258143999,14.802207060279,15.1750124692755,15.4268736993802,15.8416578865339,16.2479696753032,16.3362952864733,16.2869180058446,16.2103892821622,16.090326646962097
"WITCH 5.0","EN_INDCi2030_500f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,0.050123015111965,0.0329880282406067,9.505661818418039,9.58667359412395,10.7306575623574,11.078972064073902,11.4131596038931,11.8996913775977,12.213796214797402,12.4178628672099,12.736739632255098,13.049147825595,13.0815705731465,13.006267833501198,12.928926999505,12.7896342667054
"WITCH 5.0","EN_INDCi2030_600f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,396.632403560934,343.51366189728805,306.293912373509,269.936731210504,243.386870075853,214.77502367792198,210.28369263331402,205.193677797387,201.43440345518997,198.062498611584,195.35735013145901,191.99046175733798,189.142285272883,180.059043145452
"WITCH 5.0","EN_INDCi2030_600f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,11.583465412734098,10.910969531985199,18.298540276978397,19.2775534955404,22.239890183987487,23.761831382265395,25.531642408013603,26.922725088006,27.69154496735331,28.3078785205799,29.0295541923946,29.510870556068,29.6220700316438,29.5030540993341,29.343124540223,29.073599624355303
"WITCH 5.0","EN_INDCi2030_600f","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_600f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,10.9897847363239,10.453596724815698,8.49885225172089,9.26029014173391,11.151357749070801,12.3804106815788,13.737843291898999,14.9524268720201,15.3978175134273,15.8014884971893,16.162202272787198,16.4384101124364,16.5211558852423,16.473251064412597,16.3880769565922,16.2629422627929
"WITCH 5.0","EN_INDCi2030_600f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,0.593680676410194,0.4573728071694979,9.799688025257538,10.0172633538065,11.088532434916699,11.3814207006866,11.7937991161146,11.9702982159859,12.2937274539261,12.5063900233905,12.867351919607401,13.072460443631599,13.1009141464015,13.029803034921501,12.955047583630801,12.8106573615624
"WITCH 5.0","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,407.224581936054,356.81775533598,318.988866499679,282.326389008475,252.276203368285,223.768223491499,218.946604187215,213.4484738036349,211.044569518755,207.17980813848092,204.00822406404598,200.41153063835202,197.749756171179,187.619153627241
"WITCH 5.0","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,14.170562348027401,13.5069639665634,18.34920422205889,19.6738736829687,22.361277843765397,23.9018470142582,25.7055782408187,27.0663246110563,27.6637090131148,28.3535741711159,29.2748149966731,29.7122482056321,29.705379495806604,29.589251806318696,29.4222279849733,29.1506548827524
"WITCH 5.0","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,12.7222636549211,12.334197675469598,8.461469750268071,9.4200886577369,11.1612321391247,12.4078604228066,13.852957160116999,15.058198978861801,15.3927135134866,15.8120519463527,16.3569182335485,16.577940102674198,16.5979330288449,16.5511779626272,16.459604035657197,16.3343516064601
"WITCH 5.0","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,1.4482986931063797,1.17276629109376,9.88773447179079,10.253785025231801,11.200045704640699,11.4939865914516,11.852621080701699,12.0081256321945,12.270995499628198,12.5415222247632,12.917896763124599,13.134308102957899,13.1074464669618,13.0380738436915,12.962623949316,12.8163032762923
"WITCH 5.0","EN_INDCi2030_700f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,425.2518713305259,375.004187382856,337.090956243419,295.975161494169,254.806577576138,235.655886242291,230.872185203671,224.523355620336,223.03121131837202,219.25808254730492,215.420562903569,211.505146471647,209.12049014501702,197.60413207685798
"WITCH 5.0","EN_INDCi2030_700f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,13.7334330579903,13.0962815508496,18.4948711557357,19.628455374316,22.383068025767397,23.788304995868803,25.3297822200957,27.303586557371997,27.9276773307898,28.3692826165204,29.327779987417998,29.9269660729109,29.8539378989116,29.73759544642689,29.515810864681395,29.2478491423004
"WITCH 5.0","EN_INDCi2030_700f","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_700f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,12.4789319908694,12.0860990732875,8.47901598542139,9.310661421469801,11.0535083596977,12.2126328466197,13.640648609757,15.2230358835941,15.5751172774771,15.8162861481003,16.4266462497587,16.750685584403602,16.7229629984989,16.6758393945589,16.551535444783898,16.429631820948998
"WITCH 5.0","EN_INDCi2030_700f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,1.25450106712085,1.01018247756208,10.015855170314302,10.3177939528462,11.329559666069699,11.575672149249101,11.6891336103387,12.080550673778,12.3525600533127,12.5529964684201,12.901133737659302,13.1762804885072,13.130974900412701,13.061756051868,12.964275419897499,12.8182173213514
"WITCH 5.0","EN_INDCi2030_700f_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,436.844809528293,378.117451469983,340.72474434362704,298.81562980746,263.247927342582,238.835250084614,239.20443044759202,232.865742260803,230.611545599692,228.279842356559,223.163104855042,219.147789048191,217.14843621617692,204.585932278586
"WITCH 5.0","EN_INDCi2030_700f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,16.4342817631928,15.72849363694,18.644875501940998,19.5868890009517,22.2896423913014,23.7085496922541,25.3048985563367,27.3491997831032,28.1043685818404,28.5487074233226,29.379264275721887,30.088222394291897,29.935316813641602,29.810010842218,29.57454522589211,29.3050952296309
"WITCH 5.0","EN_INDCi2030_700f_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_700f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,13.5615913588571,13.306738442030401,8.51943273653645,9.20726878474921,10.9583232166784,12.1498606795485,13.5888107186132,15.2882050816011,15.6953960572421,15.9421918721769,16.4323141220022,16.913585504889998,16.8010299892288,16.7482807780318,16.613983142698697,16.492505184237
"WITCH 5.0","EN_INDCi2030_700f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,2.87269040433565,2.42175519490957,10.1254427654045,10.3796202162025,11.331319174623001,11.5586890127056,11.7160878377234,12.060994701502098,12.408972524598301,12.6065155511457,12.9469501537197,13.174636889401901,13.1342868244128,13.061730064186198,12.9605620831933,12.8125900453939
"WITCH 5.0","EN_INDCi2030_800","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,372.949771162062,322.503931943754,292.81148239368696,257.623555996516,224.931395696022,196.207387164068,207.51532613464292,229.708146707309,256.880251131937,269.987778795602,277.8427409545,286.681829963993,296.460417896653,285.506673025701
"WITCH 5.0","EN_INDCi2030_800","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,0.0002782283857311,0.000083241022116936,18.0346288994628,19.110548222771897,22.2730122491438,23.9573567260504,25.0903878378829,26.7574185535047,27.5032588477993,28.4702733886462,29.8099298350734,30.802708936596797,31.482521100674,31.6823630235749,31.6252433854786,31.52015019953589
"WITCH 5.0","EN_INDCi2030_800","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_800","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,0.0002782283855342,0.0000832410220953877,8.43759160155453,9.25736409932104,11.234208671025,12.5296951564035,13.4521639777055,14.857176790701198,15.305277400756,15.914364055311301,16.7811513230564,17.4614038124624,17.9179175247633,18.154520754352802,18.2022596712961,18.291017113743802
"WITCH 5.0","EN_INDCi2030_800","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,1.969932229764381e-13,2.15483107147079e-14,9.597037297908267,9.853184123450848,11.038803578118902,11.427661569646899,11.6382238601775,11.9002417628036,12.1979814470433,12.5559093333349,13.028778512017,13.3413051241344,13.564603575910699,13.5278422692221,13.4229837141825,13.229133085792
"WITCH 5.0","EN_INDCi2030_800_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,383.77014185685,335.311035711968,304.41727223897203,271.191107416043,222.318334527252,200.927316851068,208.24641513634492,232.18715051756803,259.97777366839597,270.798043633875,280.274711257271,289.973211495791,300.915938571494,286.158195201022
"WITCH 5.0","EN_INDCi2030_800_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,0.0030793188349223,0.0012270738252171,18.0807505324126,19.384594298967897,22.3053390814396,24.0266075678088,25.384367243647198,26.6999062983352,27.4797579155477,28.560484196114203,29.903898261851896,30.8299815468401,31.489959955452104,31.714560337577897,31.6474812518084,31.480534766552896
"WITCH 5.0","EN_INDCi2030_800_NDCp","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_800_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756201704324878,0.0030793187431918,0.0012270738067963,8.42476616609253,9.352286321828,11.2078361567333,12.5181503122966,13.7865565421296,14.816279089746699,15.290167772523198,15.992634534251199,16.8488266673529,17.4759814128959,17.930432611051604,18.1834850006385,18.2278297434485,18.2458992472087
"WITCH 5.0","EN_INDCi2030_800_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.73411934092939,9.1730485343294e-11,1.84207960082142e-11,9.65598436632006,10.0323079771399,11.097502924706301,11.5084572555122,11.597810701517599,11.8836272085884,12.1895901430245,12.5678496618631,13.055071594499,13.3540001339441,13.559527344400498,13.531075336939399,13.41965150836,13.234635519344199
"WITCH 5.0","EN_INDCi2030_800f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.62505231145997,619.854249507689,513.477337597779,452.57193603095,393.298630428363,360.755300017867,319.404315170135,276.144789200255,242.435598552766,245.829992069495,245.796555175366,242.508593461686,240.051810428544,234.200884079857,230.207211887015,228.43702855396,214.36156065918598
"WITCH 5.0","EN_INDCi2030_800f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4908367579535,17.373842505910698,16.664425429938298,18.8310134506567,19.542763431277898,22.4472587008853,23.792492198183197,25.2150784722602,27.1160749288023,28.2842855424699,28.9208217209137,29.5303265739438,30.085450124863602,30.1902685772505,29.9400903838881,29.678177008113497,29.410068170571602
"WITCH 5.0","EN_INDCi2030_800f","European Union (28 member countries)","Population","million","",533.6803568,539.8624806,546.614638904178,552.778925178665,558.058941632946,562.4458258746131,566.1562141625151,569.115268516322,571.095520864244,571.936463432681,571.774970948813,570.068468055253,567.343774745108,563.918952434778,559.886563889407,555.261379763007,549.765711760146,543.337523133972,535.6449665243409
"WITCH 5.0","EN_INDCi2030_800f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",6.02631205236,5.96029997468167,5.756390332825951,13.6651807514469,13.480875014871302,8.56660004926254,9.128866666689119,10.948037628032901,12.0756373449669,13.432522228550198,15.0921104754232,15.8456225727279,16.253245764689698,16.5557897420084,16.9069173663992,16.990828460331098,16.8666294597536,16.7155950637115,16.5968418900052
"WITCH 5.0","EN_INDCi2030_800f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",12.1894031459167,11.356857989653301,8.734446425127551,3.7086617544638085,3.18355041506704,10.2644134013941,10.4138967645888,11.4992210728524,11.7168548532163,11.782556243710001,12.023964453379,12.438662969742,12.667575956224,12.974536831935401,13.178532758464401,13.199440116919401,13.0734609241345,12.9625819444019,12.813226280566402
"WITCH 5.0","EN_INDCi2030_800f_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr","",635.869158525852,592.2433533617781,494.60041980352304,619.9466271793509,511.278246568081,460.755122627511,401.243359903915,370.31519129277603,330.969775347184,286.977168324682,247.30419947436692,239.86760509353402,251.969965970223,249.259227627865,246.15328798495602,240.945177609467,236.164778592653,234.342637100122,220.07045862496497
"WITCH 5.0","EN_INDCi2030_800f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",18.215715198276698,17.317157964335,14.4903210452543,15.5163889537923,14.8361943252548,18.9505472235795,19.801942255997602,22.5239612041814,23.8395444435851,25.2650801119375,27.0265197909219,28.2034595081716,29.042905297090503,29.706013608966103,30.1537486873602,30.3582934532859,29.9828023710044,29.7368570908122,29.511276190806104
